setting,system,system_label,n_items,token_nll_mean,token_nll_std,token_ppl_mean,token_ppl_std,token_acc_mean,token_acc_std,rmse_mean,rmse_std,mae_mean,mae_std,mr_stft_sc_mean,mr_stft_sc_std,env_rms_corr_mean,env_rms_corr_std,tter_db_mae_mean,tter_db_mae_std,onset_f1_mean,onset_f1_std,fad,fad_inf
small_all_kits,dac,dac_allkits,68180,6.152756608519938,0.539979932417757,521.7552640595194,304.5499180423413,0.0470495393525961,0.06767991401323016,0.01903858186326083,0.010919151550633343,0.009865253912928069,0.006518713049804192,1.0341210147521662,0.17854679215090408,0.6019359324939968,0.26464335159979835,1.991810504053271,1.6593713396366632,0.693356568168824,0.12209506089670732,0.4073149664697102,0.4051994270473805
small_all_kits,encodec,encodec_allkits,68180,2.1530004022002056,0.7426134489073594,11.586630236428704,11.04497235637443,0.43427338380029706,0.14682742474959706,0.02002355259168361,0.01175705089328112,0.010347278803017616,0.006998976736176695,0.8269706106238154,0.17075185239080332,0.7100784075770065,0.2201666481426554,1.4702740954162672,1.3028130132484064,0.7059521814395161,0.1338840511437091,0.19303188399036197,0.19344335862027107
small_all_kits,xcodec,xcodec_allkits,68180,4.428678081769263,0.6169968837199029,104.86107175245361,90.00126605242866,0.12459313969437043,0.04332979050835396,0.03363209573907214,0.020263589316532462,0.01763965526121871,0.012456727664823931,1.669277450051195,0.9247788969453598,0.5677214433944024,0.2518963143937192,2.2206432566995526,1.8941594652652867,0.6876437325963982,0.1270671419049018,0.27884487076134745,0.27713124290873065
big_all_kits,dac,dac_allkits_big,68180,6.502296226637983,0.22126514298248676,680.5057802790079,122.07696933360661,0.028697206012619308,0.057787234017355894,0.016105186653852775,0.009446755909102105,0.008314566121417318,0.005679795846432999,0.9982542843676666,0.0023123892747185792,-0.10951215540435519,0.15933566927935489,3.4473387230371597,2.381101155396959,0.2294578664455524,0.09528370270278597,1.1998374766386455,1.1997017208860554
big_all_kits,encodec,encodec_allkits_big,68180,2.966487637871205,0.8107262612260197,29.048846155888608,46.833825880314116,0.3813359134036666,0.1509857074085376,0.016110863543225152,0.009443624372050406,0.008330515710029913,0.005672808093440811,0.9963239557722461,0.005810847278326384,0.05179651021845228,0.21843921229854188,4.77643128151094,2.4043167927329927,0.23019842104218546,0.09048178694440459,0.9429277243084709,0.9427328911293086
big_all_kits,xcodec,xcodec_allkits_big,68180,5.534827386406238,0.22434850105156065,259.8347406568099,59.109868031708025,0.0550151289595698,0.01888661149956031,0.016116595323487904,0.009440533261609369,0.008371454821932247,0.005652323391899297,0.9941398023884472,0.011196142879051848,0.07311278675738682,0.18510488539674422,3.5927342746427624,2.38856763479663,0.2540006481650626,0.09498579694425328,1.0983053801635416,1.0985552620818921
