setting,system,kit,n_test,token_nll_mean,token_nll_std,token_ppl_mean,token_ppl_std,token_acc_mean,token_acc_std,rmse_mean,rmse_std,mae_mean,mae_std,mr_stft_sc_mean,mr_stft_sc_std,env_rms_corr_mean,env_rms_corr_std,tter_db_mae_mean,tter_db_mae_std,onset_precision_mean,onset_precision_std,onset_recall_mean,onset_recall_std,onset_f1_mean,onset_f1_std,fad
big_all_kits,dac,JingleStacks (2nd Hi-Hat),1748,6.48117787232388,0.22226031483794698,666.5606382819562,122.22169680886272,0.031969123249310845,0.058070461754263794,0.015189707781777492,0.008457890230611298,0.007408963796954993,0.0050611652968770285,0.9985308833367642,0.002074557699101167,-0.08033246440587041,0.16274623602266433,3.9528522362939364,2.292604113336903,0.8452517162471396,0.2656869999602077,0.13556642889987744,0.065068744295436,0.22946612912754139,0.09530196034688627,
big_all_kits,dac,Live Fusion,1748,6.459610746981623,0.21469649238821426,651.3066737572768,114.00826204548062,0.028801352646885388,0.05766692260443856,0.013391346182372376,0.006125285094124321,0.005966789674596772,0.0035037446154444194,0.9987944757117334,0.0016126097667782606,-0.09169376576984974,0.1392581956410571,4.5353802522463615,2.534854112366097,0.8452517162471396,0.2656869999602077,0.13556642889987744,0.065068744295436,0.22946612912754139,0.09530196034688627,
big_all_kits,dac,Live Rock,1748,6.552493890308407,0.19608256766711124,712.194487572057,111.27566961070804,0.026039338129763175,0.05137294760256326,0.01829899612594381,0.008890208970002653,0.009496127435668826,0.005723323199255685,0.9985267260614991,0.0025258314383273138,-0.03886539244155309,0.13617254540804746,2.713397576190296,1.7990362888287137,0.8452517162471396,0.2656869999602077,0.13556642889987744,0.065068744295436,0.22946612912754139,0.09530196034688627,
big_all_kits,dac,Modern Funk,1748,6.47860256458038,0.2130756524069887,663.6485504625465,115.6641120586296,0.028887204304971232,0.05619414222405243,0.014425210675925101,0.007308852465407679,0.006783865623995296,0.004287411588202699,0.998880140225933,0.0012679226626844153,-0.10554744458402211,0.15510380804695292,4.425233679478313,2.502143882136238,0.8452517162471396,0.2656869999602077,0.13556642889987744,0.065068744295436,0.22946612912754139,0.09530196034688627,
big_all_kits,dac,More Cowbell (Pop-Rock),1747,6.53077540946266,0.1837033704033783,695.7478240529682,104.74197825256827,0.019552626348714297,0.046254259072600945,0.015802687135044853,0.007893579558270945,0.007797951959568379,0.004722486467575452,0.9985388631800748,0.002007533969608489,-0.03485512858279459,0.146827438488257,2.9757702016562204,1.8268611996715123,0.8454493417286777,0.26563455823187304,0.13561222791152275,0.06505919241357001,0.22954023681450622,0.09527886759534966,
big_all_kits,dac,Nu RNB,1748,6.50566243798018,0.20763999047702023,681.0474717359975,114.28207166828919,0.025386077123611888,0.05363870513577107,0.019671619406026325,0.01084187499251435,0.01075760554821395,0.006476402496300789,0.9981572955662461,0.0014233354696880755,-0.17772256776723996,0.15651251490217,3.9095148181181196,2.7693820014259356,0.8446796338672768,0.26589140325824634,0.13548316714361128,0.0650324716705815,0.22932062981306703,0.09525419494459696,
big_all_kits,dac,Pop-Rock (Studio),1747,6.498552389805427,0.2086260698847326,676.4937975367916,115.84709128853333,0.02712268479436807,0.05430219241456586,0.01493747393104576,0.007232076282758096,0.00760259506344674,0.0047643681842248695,0.9984211652704095,0.0019843003704109506,-0.10133071178083376,0.1500381695485923,3.9655522672142354,2.2451061983297875,0.8454493417286777,0.26563455823187304,0.13561222791152275,0.06505919241357001,0.22954023681450622,0.09527886759534966,
big_all_kits,dac,Raw Dnb (Layered Hybrid),1747,6.495453398365529,0.25940823005491853,681.1637692998489,142.86862888102297,0.04251324636169941,0.07294402132189244,0.018521658256287068,0.010223679945609082,0.009538361031631514,0.006154090691224058,0.9987727415063188,0.005436240171693753,-0.11902016243922486,0.15981001834273284,3.4030890632555035,2.432303459491499,0.8454493417286777,0.26563455823187304,0.13561222791152275,0.06505919241357001,0.22954023681450622,0.09527886759534966,
big_all_kits,dac,Rockin Gate (80s),1748,6.4653717093936915,0.1937486448586512,652.6415577782328,102.81456346064378,0.0206510151248141,0.05158906867682672,0.012249743348563094,0.006220242699559507,0.0060048050408836135,0.0033983511375563773,0.9979537697696016,0.002136465653210069,-0.11671655751292404,0.15364107880097247,3.594279867078228,2.054005188073408,0.8452517162471396,0.2656869999602077,0.13556642889987744,0.065068744295436,0.22946612912754139,0.09530196034688627,
big_all_kits,dac,Second Line,1748,6.5552224027210295,0.22093725804855205,717.0643104178996,125.25541970765438,0.028854976714685423,0.05777888468571499,0.014933943346359094,0.008090778786233526,0.00808964264601502,0.005106348319459017,0.9983324610973889,0.0025041914811011123,-0.11148587371270954,0.17192620463574274,3.2971494037889846,1.993468073418677,0.8452517162471396,0.2656869999602077,0.13556642889987744,0.065068744295436,0.22946612912754139,0.09530196034688627,
